Site Name ,AZ2
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,7922


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

513,24/05/2022 , 22:45:00,0,0
514,24/05/2022 , 23:00:00,0,0
515,24/05/2022 , 23:15:00,0,0
516,24/05/2022 , 23:30:00,0,0
517,24/05/2022 , 23:45:00,0,0
518,24/05/2022 , 24:00:00,0,0
519,25/05/2022 , 00:15:00,0,0
520,25/05/2022 , 00:30:00,0,0
521,25/05/2022 , 00:45:00,0,0
522,25/05/2022 , 01:00:00,0,0
523,25/05/2022 , 01:15:00,0,0
524,25/05/2022 , 01:30:00,0,0
525,25/05/2022 , 01:45:00,0,0
526,25/05/2022 , 02:00:00,0,0
527,25/05/2022 , 02:15:00,0,0
528,25/05/2022 , 02:30:00,0,0
529,25/05/2022 , 02:45:00,0,0
530,25/05/2022 , 03:00:00,0,0
531,25/05/2022 , 03:15:00,0,0
532,25/05/2022 , 03:30:00,0,0
533,25/05/2022 , 03:45:00,0,0
534,25/05/2022 , 04:00:00,0,0
535,25/05/2022 , 04:15:00,0,0
536,25/05/2022 , 04:30:00,0,0
537,25/05/2022 , 04:45:00,0,0
538,25/05/2022 , 05:00:00,0,0
539,25/05/2022 , 05:15:00,0,0
540,25/05/2022 , 05:30:00,0,0
541,25/05/2022 , 05:45:00,0,0
542,25/05/2022 , 06:00:00,0,0
543,25/05/2022 , 06:15:00,0,0
544,25/05/2022 , 06:30:00,0,0
545,25/05/2022 , 06:45:00,0,0
546,25/05/2022 , 07:00:00,0,0
547,25/05/2022 , 07:15:00,0,0
548,25/05/2022 , 07:30:00,0,0
549,25/05/2022 , 07:45:00,0,0
550,25/05/2022 , 08:00:00,0,0
551,25/05/2022 , 08:15:00,10,10
552,25/05/2022 , 08:30:00,14,14
553,25/05/2022 , 08:45:00,15,15
554,25/05/2022 , 09:00:00,65,65
555,25/05/2022 , 09:15:00,89,89
556,25/05/2022 , 09:30:00,31,31
557,25/05/2022 , 09:45:00,0,0
558,25/05/2022 , 10:00:00,0,0
559,25/05/2022 , 10:15:00,0,0
560,25/05/2022 , 10:30:00,0,0
561,25/05/2022 , 10:45:00,0,0
562,25/05/2022 , 11:00:00,0,0
563,25/05/2022 , 11:15:00,0,0
564,25/05/2022 , 11:30:00,0,0
565,25/05/2022 , 11:45:00,0,0
566,25/05/2022 , 12:00:00,0,0
567,25/05/2022 , 12:15:00,0,0
568,25/05/2022 , 12:30:00,0,0
569,25/05/2022 , 12:45:00,1,1
570,25/05/2022 , 13:00:00,4,4
571,25/05/2022 , 13:15:00,6,6
572,25/05/2022 , 13:30:00,6,6
573,25/05/2022 , 13:45:00,1,1
574,25/05/2022 , 14:00:00,0,0
575,25/05/2022 , 14:15:00,1,1
576,25/05/2022 , 14:30:00,3,3
577,25/05/2022 , 14:45:00,3,3
578,25/05/2022 , 15:00:00,3,3
579,25/05/2022 , 15:15:00,1,1
580,25/05/2022 , 15:30:00,4,4
581,25/05/2022 , 15:45:00,5,5
582,25/05/2022 , 16:00:00,2,2
583,25/05/2022 , 16:15:00,2,2
584,25/05/2022 , 16:30:00,3,3
585,25/05/2022 , 16:45:00,8,8
586,25/05/2022 , 17:00:00,8,8
587,25/05/2022 , 17:15:00,8,8
588,25/05/2022 , 17:30:00,7,7
589,25/05/2022 , 17:45:00,8,8
590,25/05/2022 , 18:00:00,7,7
591,25/05/2022 , 18:15:00,6,6
592,25/05/2022 , 18:30:00,0,0
593,25/05/2022 , 18:45:00,0,0
594,25/05/2022 , 19:00:00,0,0
595,25/05/2022 , 19:15:00,0,0
596,25/05/2022 , 19:30:00,0,0
597,25/05/2022 , 19:45:00,0,0
598,25/05/2022 , 20:00:00,0,0
599,25/05/2022 , 20:15:00,0,0
600,25/05/2022 , 20:30:00,0,0
601,25/05/2022 , 20:45:00,0,0
602,25/05/2022 , 21:00:00,0,0
